Text,Category
সালের ই আগস্টের আগে আগে ভারত বলে দেশ আবার কোত্থেকে এলো  তার আগে তো ছিলো ব্রিটিশ উপনিবেশ সেই ব্রিটিশ উপনিবেশটাই যদি ভারত হয়ে থাকে তাহলে ভারতের জাতির পিতা হচ্ছে চার্লস ক্যানিং প্রথম ভাইসেরয় আর ভারতের জাতির মাতা হচ্ছে মহারানী ভিক্টোরিয়া প্রথম মুকুটধারী সম্রাজ্ঞী  কি ভারতের নতুন জাতির পিতা ও মাতাকে মেনে নিতে রাজি আছে তো পশ্চিমবঙ্গীয় শরণার্থীরা,raAG
চুর চুর হো জায়গা ভারত কো জো আঁখ উঠাকে দেখেগা জয়হিন্দ,raAG
মিরাজের বল খেলার মত কোন ব্যাটসম্যান ই নাই ভারতে ইংলা তো করেছিল ভারত করত মাত্র,raAG
আপনাদের এত চুলকানি আগে জানতাম না চুলকাইতে মন চাইলে জাগা মত চুলকান পারলে ভারতের চ্যানেল গুলা বন্দ করেন নিজেদের ব্যার্থতা অন্যের উপর চাপিয়ে দিতে খুব ভাল লাগে,raAG
বাংলাদেশ কোনদিনো ভারত কে সাপোট দেবে না,raAG
দাদা ভারত কিন্ত হায়দারাবাদ সালে আর্মি দিয়ে দখল করে নিয়েছে,raAG
আর টাকার নোট বন্ধ হতে ভারত বর্ষের মানুষের যতো অসুবিধা হয়েছে তার চেও বেশি অসুবিধা হয়েছে শোমোথিতো বি বি সি বাঙ্গলা,raAG
এত দূর বাংলা দেশ নিয়ে চিন্তা না করে পাশের দেশ আফগানিস্তান  ইরান  ইরাক নিয়ে একটা দেশ বানাও,raAG
আমাদের দরকার পারমানবিক অস্ত্র  ভারতের মত ছেচরা জাতি পৃথিবীতে আর একটাও নাই,raAG
আর ভারতের  গুলি করে নিরাপরাধ মানুষকে হত্যা করা,raAG
দিবেইত কারন ওরা মোছলমান ওরা জদি ভারতের হিন্দু হত তাহলে ওদের কে বাংলাদেশে কেনো ওদের কে কোলে করে নিএ বি জি বি ভাত খউয়াত,raAG
চিন সরকার যদিঠাইদিতে পারে বাংলাদেশ কেনপারবেনা বাংলাদেশ একটাটার্গেট দিক যে আমিওকিছুমানুষ আস্রয়দিব আমাদেরপাশের দেশগোলাকেও অনূরদ জানাতেপারে  বাংলাদেশেরমানুষ বুলেযাবেন না একসময় আপনাদের পাশে ভারত দারিয়েছিল আর রহিংগাদের পাশেসুদু মিডিয়া,raAG
